time,step,train_loss,train_acc,val_loss,val_acc
2023-03-03,1,12.78038,0.00000,10.59420,0.00000
2023-03-03,2,10.10489,0.00015,10.00819,0.00109
2023-03-03,3,9.52850,0.00073,9.65767,0.00055
2023-03-03,4,8.52562,0.00496,8.06885,0.00821
2023-03-03,5,6.24239,0.03269,4.72562,0.06947
2023-03-03,6,3.53079,0.19191,2.50570,0.45131
2023-03-03,7,1.87057,0.62361,1.71941,0.66958
