time,step,train_loss
2022-11-03,858,1.73800
2022-11-03,868,4.01279
2022-11-03,878,2.76014
2022-11-03,888,2.03889
2022-11-03,898,1.88365
2022-11-03,908,1.93928
2022-11-03,918,1.99467
2022-11-03,928,1.99183
2022-11-03,938,1.90792
2022-11-03,948,2.00761
2022-11-03,958,1.94403
2022-11-03,968,2.06549
2022-11-03,978,1.97726
2022-11-03,988,1.99752
2022-11-03,998,1.91823
2022-11-03,1008,1.83415
2022-11-03,1018,1.90946
2022-11-03,1028,2.03664
2022-11-03,1038,2.09107
2022-11-03,1048,1.92392
2022-11-03,1058,2.03765
2022-11-03,1068,1.89449
2022-11-03,1078,1.96122
2022-11-03,1088,1.92065
2022-11-03,1098,1.99247
2022-11-03,1108,1.97795
2022-11-03,1118,1.82655
2022-11-03,1128,1.81075
2022-11-03,1138,1.90899
2022-11-03,1148,2.05437
2022-11-03,1158,2.07816
2022-11-03,1168,1.91697
2022-11-03,1178,2.04587
2022-11-03,1188,1.98049
2022-11-03,1198,1.94408
2022-11-03,1208,1.96387
2022-11-03,1218,1.89135
2022-11-03,1228,1.80278
2022-11-03,1238,1.80373
2022-11-03,1248,1.98524
2022-11-03,1258,1.85035
2022-11-03,1268,2.03585
2022-11-03,1278,1.91679
2022-11-03,1287,1.93366
2022-11-03,1297,2.35628
2022-11-03,1307,2.17772
2022-11-03,1317,1.96524
2022-11-03,1327,1.96390
2022-11-03,1337,1.89967
2022-11-03,1347,1.60461
2022-11-03,1357,1.85640
2022-11-03,1367,1.73024
2022-11-03,1377,1.79630
2022-11-03,1387,1.89719
2022-11-03,1397,1.89255
2022-11-03,1407,1.54404
2022-11-03,1417,1.86797
2022-11-03,1427,1.79704
2022-11-03,1437,1.93225
2022-11-03,1447,1.56647
2022-11-03,1457,1.74001
2022-11-03,1467,1.88744
2022-11-03,1477,1.76502
2022-11-03,1487,1.75887
2022-11-03,1497,1.79500
2022-11-03,1507,1.77319
2022-11-03,1517,1.56062
2022-11-03,1527,1.64629
2022-11-03,1537,1.80278
2022-11-03,1547,1.72855
2022-11-03,1557,1.73585
2022-11-03,1567,1.70244
2022-11-03,1577,1.77190
2022-11-03,1587,1.93884
2022-11-03,1597,1.79169
2022-11-03,1607,1.61803
2022-11-03,1617,1.64556
2022-11-03,1627,1.69156
2022-11-03,1637,1.59363
2022-11-03,1647,1.54124
2022-11-03,1657,1.80882
2022-11-03,1667,1.99584
2022-11-03,1677,1.78137
2022-11-03,1687,1.72568
2022-11-03,1697,1.67921
2022-11-03,1707,1.86900
2022-11-03,1716,1.78278
2022-11-03,1726,2.74331
2022-11-03,1736,1.91731
2022-11-03,1746,1.99141
2022-11-03,1756,1.82820
2022-11-03,1766,1.77268
2022-11-03,1776,1.76148
2022-11-03,1786,1.72031
2022-11-03,1796,1.75319
2022-11-03,1806,1.70463
2022-11-03,1816,1.68592
2022-11-03,1826,1.68134
2022-11-03,1836,1.61005
2022-11-03,1846,1.76154
2022-11-03,1856,1.65175
2022-11-03,1866,1.61986
2022-11-03,1876,1.53033
2022-11-03,1886,1.57619
2022-11-03,1896,1.95158
2022-11-03,1906,2.01785
2022-11-03,1916,1.74654
2022-11-03,1926,1.62200
2022-11-03,1936,1.68939
2022-11-03,1946,1.70949
2022-11-03,1956,1.88973
2022-11-03,1966,1.32655
2022-11-03,1976,1.75560
2022-11-03,1986,1.84346
2022-11-03,1996,1.63534
2022-11-03,2006,1.87449
2022-11-03,2016,1.87777
2022-11-03,2026,1.95518
2022-11-03,2036,1.76087
2022-11-03,2046,1.59473
2022-11-03,2056,1.52769
2022-11-03,2066,1.70915
2022-11-03,2076,1.66935
2022-11-03,2086,1.61496
2022-11-03,2096,1.93735
2022-11-03,2106,1.61208
2022-11-03,2116,1.91387
2022-11-03,2126,1.75533
2022-11-03,2136,1.72143
2022-11-03,2145,1.62679
2022-11-03,2155,3.05656
2022-11-03,2165,1.89367
2022-11-03,2175,2.21780
2022-11-03,2185,1.99959
2022-11-03,2195,1.93227
2022-11-03,2205,1.67303
2022-11-03,2215,1.77707
2022-11-03,2225,1.94837
2022-11-03,2235,1.78066
2022-11-03,2245,1.74575
2022-11-03,2255,1.56854
2022-11-03,2265,1.66918
2022-11-03,2275,1.65017
2022-11-03,2285,1.60530
2022-11-03,2295,1.66490
2022-11-03,2305,1.75244
2022-11-03,2315,1.64861
2022-11-03,2325,1.65315
2022-11-03,2335,1.53321
2022-11-03,2345,1.55555
2022-11-03,2355,1.58167
2022-11-03,2365,1.73489
2022-11-03,2375,1.58990
2022-11-03,2385,1.72593
2022-11-03,2395,1.69574
2022-11-03,2405,1.50710
2022-11-03,2415,1.52983
2022-11-03,2425,1.41407
2022-11-03,2435,1.91686
2022-11-03,2445,1.55321
2022-11-03,2455,1.84308
2022-11-03,2465,1.54464
2022-11-03,2475,1.55623
2022-11-03,2485,1.51486
2022-11-03,2495,1.72973
2022-11-03,2505,1.74261
2022-11-03,2515,1.71915
2022-11-03,2525,1.68256
2022-11-03,2535,1.49970
2022-11-03,2545,1.77733
2022-11-03,2555,1.52367
2022-11-03,2565,1.68947
2022-11-03,2574,1.52768
2022-11-03,2584,2.38557
2022-11-03,2594,1.82288
2022-11-03,2604,1.95316
2022-11-03,2614,1.45874
2022-11-03,2624,1.75350
2022-11-03,2634,1.62445
2022-11-03,2644,1.68956
2022-11-03,2654,1.68280
2022-11-03,2664,1.59217
2022-11-03,2674,1.50740
2022-11-03,2684,1.64062
2022-11-03,2694,1.37271
2022-11-03,2704,1.53405
2022-11-03,2714,1.86268
2022-11-03,2724,1.80182
2022-11-03,2734,1.61106
2022-11-03,2744,1.54938
2022-11-03,2754,1.51904
2022-11-03,2764,1.62161
2022-11-03,2774,1.72016
2022-11-03,2784,1.82354
2022-11-03,2794,1.60351
2022-11-03,2804,1.60871
2022-11-03,2814,1.72506
2022-11-03,2824,1.41055
2022-11-03,2834,1.58332
2022-11-03,2844,1.55400
2022-11-03,2854,1.58297
2022-11-03,2864,1.47322
2022-11-03,2874,1.49345
2022-11-03,2884,1.68056
2022-11-03,2894,1.47890
2022-11-03,2904,1.61200
2022-11-03,2914,1.67095
2022-11-03,2924,1.53477
2022-11-03,2934,1.63579
2022-11-03,2944,1.84809
2022-11-03,2954,1.65178
2022-11-03,2964,1.46256
2022-11-03,2974,1.60472
2022-11-03,2984,1.46314
2022-11-03,2994,1.60584
2022-11-03,3003,1.37092
2022-11-03,3013,2.77691
2022-11-03,3023,2.19082
2022-11-03,3033,2.02140
2022-11-03,3043,1.84529
2022-11-03,3053,1.82443
2022-11-03,3063,1.58378
2022-11-03,3073,1.76079
2022-11-03,3083,1.71434
2022-11-03,3093,1.70414
2022-11-03,3103,1.81956
2022-11-03,3113,1.58469
2022-11-03,3123,1.70648
2022-11-03,3133,1.70736
2022-11-03,3143,1.80554
2022-11-03,3153,1.52144
2022-11-03,3163,2.09573
2022-11-03,3173,1.65050
2022-11-03,3183,1.72949
2022-11-03,3193,1.65798
2022-11-03,3203,1.80996
2022-11-03,3213,1.56175
2022-11-03,3223,1.58567
2022-11-03,3233,1.56405
2022-11-03,3243,1.52694
2022-11-03,3253,1.53751
2022-11-03,3263,1.58212
2022-11-03,3273,1.70762
2022-11-03,3283,1.68882
2022-11-03,3293,1.62963
2022-11-03,3303,1.62227
2022-11-03,3313,1.73858
2022-11-03,3323,1.41053
2022-11-03,3333,1.66704
2022-11-03,3343,1.58827
2022-11-03,3353,1.61133
2022-11-03,3363,1.50507
2022-11-03,3373,1.57025
2022-11-03,3383,1.47557
2022-11-03,3393,1.83924
2022-11-03,3403,1.41549
2022-11-03,3413,1.51274
2022-11-03,3423,1.62533
2022-11-03,3432,1.63469
2022-11-03,3442,2.61459
2022-11-03,3452,2.26866
2022-11-03,3462,1.85612
2022-11-03,3472,2.05444
2022-11-03,3482,2.00721
2022-11-03,3492,1.53176
2022-11-03,3502,1.56330
2022-11-03,3512,1.69452
2022-11-03,3522,1.74132
2022-11-03,3532,1.40941
2022-11-03,3542,1.57226
2022-11-03,3552,1.49070
2022-11-03,3562,1.69884
2022-11-03,3572,1.46153
2022-11-03,3582,1.58560
2022-11-03,3592,1.57855
2022-11-03,3602,1.45860
2022-11-03,3612,1.48024
2022-11-03,3622,1.40279
2022-11-03,3632,1.51243
2022-11-03,3642,1.47790
2022-11-03,3652,1.64056
2022-11-03,3662,1.87896
2022-11-03,3672,1.35728
2022-11-03,3682,1.60817
2022-11-03,3692,1.59830
2022-11-03,3702,1.39103
2022-11-03,3712,1.44201
2022-11-03,3722,1.81419
2022-11-03,3732,1.59410
2022-11-03,3742,1.46730
2022-11-03,3752,1.91042
2022-11-03,3762,1.64164
2022-11-03,3772,1.25964
2022-11-03,3782,1.41974
2022-11-03,3792,1.60483
2022-11-03,3802,1.51018
2022-11-03,3812,1.68086
2022-11-03,3822,1.49879
2022-11-03,3832,1.57704
2022-11-03,3842,1.58182
2022-11-03,3852,1.52602
2022-11-03,3861,1.47069
2022-11-03,3871,2.81299
2022-11-03,3881,1.82889
2022-11-03,3891,1.75341
2022-11-03,3901,1.59452
2022-11-03,3911,1.69416
2022-11-03,3921,1.46469
2022-11-03,3931,1.53631
2022-11-03,3941,1.46554
2022-11-03,3951,1.54245
2022-11-03,3961,1.44059
2022-11-03,3971,1.66424
2022-11-03,3981,1.43104
2022-11-03,3991,1.47941
2022-11-03,4001,1.41645
2022-11-03,4011,1.35400
2022-11-03,4021,1.36802
2022-11-03,4031,1.59943
2022-11-03,4041,1.54371
2022-11-03,4051,1.54041
2022-11-03,4061,1.48150
2022-11-03,4071,1.58600
2022-11-03,4081,1.22681
2022-11-03,4091,1.78460
2022-11-03,4101,1.10690
2022-11-03,4111,1.61198
2022-11-03,4121,1.51306
2022-11-03,4131,1.65794
2022-11-03,4141,1.80607
2022-11-03,4151,1.65877
2022-11-03,4161,1.52627
2022-11-03,4171,1.48703
2022-11-03,4181,1.54534
2022-11-03,4191,1.71120
2022-11-03,4201,1.47617
2022-11-03,4211,1.57433
2022-11-03,4221,1.90225
2022-11-03,4231,1.44254
2022-11-03,4241,1.46526
2022-11-03,4251,1.46449
2022-11-03,4261,1.53650
2022-11-03,4271,1.42752
2022-11-03,4281,1.61027
2022-11-03,4290,1.41937
2022-11-03,4300,2.94561
2022-11-03,4310,1.94722
2022-11-03,4320,1.67221
2022-11-03,4330,1.60916
2022-11-03,4340,1.43403
2022-11-03,4350,1.82457
2022-11-03,4360,1.46984
2022-11-03,4370,1.47166
2022-11-03,4380,1.81898
2022-11-03,4390,1.38684
2022-11-03,4400,1.45643
2022-11-03,4410,1.30905
2022-11-03,4420,1.45400
2022-11-03,4430,1.68793
2022-11-03,4440,1.65690
2022-11-03,4450,1.74434
2022-11-03,4460,1.53053
2022-11-03,4470,1.59266
2022-11-03,4480,1.38879
2022-11-03,4490,1.68899
2022-11-03,4500,1.55188
2022-11-03,4510,1.52666
2022-11-03,4520,1.50821
2022-11-03,4530,1.45963
2022-11-03,4540,1.72080
2022-11-03,4550,1.37348
2022-11-03,4560,1.56635
2022-11-03,4570,1.30711
2022-11-03,4580,1.76097
2022-11-03,4590,1.50575
2022-11-03,4600,1.59233
2022-11-03,4610,1.60863
2022-11-03,4620,1.58385
2022-11-03,4630,1.75501
2022-11-03,4640,1.74414
2022-11-03,4650,1.46574
2022-11-03,4660,1.36885
2022-11-03,4670,1.14703
2022-11-03,4680,1.57886
2022-11-03,4690,1.47671
2022-11-03,4700,1.57407
2022-11-03,4710,1.57835
2022-11-03,4719,1.35319
2022-11-03,4729,2.43510
2022-11-03,4739,1.92678
2022-11-03,4749,1.91885
2022-11-03,4759,1.43110
2022-11-03,4769,1.71859
2022-11-03,4779,1.65818
2022-11-03,4789,1.36464
2022-11-03,4799,1.54071
2022-11-03,4809,1.55917
2022-11-03,4819,1.42035
2022-11-03,4829,1.57128
2022-11-03,4839,1.57582
2022-11-03,4849,1.50385
2022-11-03,4859,1.64985
2022-11-03,4869,1.41429
2022-11-03,4879,1.57829
2022-11-03,4889,1.43522
2022-11-03,4899,1.59464
2022-11-03,4909,1.14678
2022-11-03,4919,1.28156
2022-11-03,4929,1.49519
2022-11-03,4939,1.65688
2022-11-03,4949,1.37017
2022-11-03,4959,1.48133
2022-11-03,4969,1.73330
2022-11-03,4979,1.55511
2022-11-03,4989,1.52931
2022-11-03,4999,1.43570
2022-11-03,5009,1.61543
2022-11-03,5019,1.44073
2022-11-03,5029,1.42498
2022-11-03,5039,1.45073
2022-11-03,5049,1.37703
2022-11-03,5059,1.70599
2022-11-03,5069,1.69589
2022-11-03,5079,1.61771
2022-11-03,5089,1.58981
2022-11-03,5099,1.62049
2022-11-03,5109,1.35254
2022-11-03,5119,1.49684
2022-11-03,5129,1.60573
2022-11-03,5139,1.66399
2022-11-03,5148,1.60383
2022-11-03,5158,2.57123
2022-11-03,5168,2.03453
2022-11-03,5178,1.50442
2022-11-03,5188,1.80320
2022-11-03,5198,1.67391
2022-11-03,5208,1.58572
2022-11-03,5218,1.61066
2022-11-03,5228,1.46129
2022-11-03,5238,1.33376
2022-11-03,5248,1.39931
2022-11-03,5258,1.68310
2022-11-03,5268,1.48035
2022-11-03,5278,1.63089
2022-11-03,5288,1.66080
2022-11-03,5298,1.57486
2022-11-03,5308,1.45121
2022-11-03,5318,1.35727
2022-11-03,5328,1.35021
2022-11-03,5338,1.49792
2022-11-03,5348,1.25626
2022-11-03,5358,1.65167
2022-11-03,5368,1.49254
2022-11-03,5378,1.23391
2022-11-03,5388,1.64916
2022-11-03,5398,1.35186
2022-11-03,5408,1.30304
2022-11-03,5418,1.80530
2022-11-03,5428,1.69727
2022-11-03,5438,1.61090
2022-11-03,5448,1.64496
2022-11-03,5458,1.45307
2022-11-03,5468,1.63337
2022-11-03,5478,1.64782
2022-11-03,5488,1.31869
2022-11-03,5498,1.56437
2022-11-03,5508,1.58245
2022-11-03,5518,1.56449
2022-11-03,5528,1.60515
2022-11-03,5538,1.28993
2022-11-03,5548,1.79015
2022-11-03,5558,1.20976
2022-11-03,5568,1.49213
2022-11-03,5577,1.43538
2022-11-03,5587,1.68782
2022-11-03,5597,1.23633
2022-11-03,5607,1.58549
2022-11-03,5617,1.96470
2022-11-03,5627,1.44476
2022-11-03,5637,1.45217
2022-11-03,5647,1.31224
2022-11-03,5657,1.36138
2022-11-03,5667,1.51875
2022-11-03,5677,1.26602
2022-11-03,5687,1.26512
2022-11-03,5697,1.63134
2022-11-03,5707,1.50038
2022-11-03,5717,1.20835
2022-11-03,5727,1.30984
2022-11-03,5737,1.19283
2022-11-03,5747,1.52777
2022-11-03,5757,1.47203
2022-11-03,5767,1.82385
2022-11-03,5777,1.52117
2022-11-03,5787,1.66663
2022-11-03,5797,1.39401
2022-11-03,5807,1.31255
2022-11-03,5817,1.19412
2022-11-03,5827,1.47228
2022-11-03,5837,1.55049
2022-11-03,5847,1.39946
2022-11-03,5857,1.26840
2022-11-03,5867,1.32221
2022-11-03,5877,1.35299
2022-11-03,5887,1.54008
2022-11-03,5897,1.27518
2022-11-03,5907,1.44700
2022-11-03,5917,1.43229
2022-11-03,5927,1.32552
2022-11-03,5937,1.62133
2022-11-03,5947,1.56400
2022-11-03,5957,1.58231
2022-11-03,5967,1.39480
2022-11-03,5977,1.26753
2022-11-03,5987,1.45913
2022-11-03,5997,1.38495
2022-11-03,6006,1.30792
2022-11-03,6016,1.75849
2022-11-03,6026,1.36733
2022-11-03,6036,1.77351
2022-11-03,6046,1.27081
2022-11-03,6056,1.48557
2022-11-03,6066,1.15119
2022-11-03,6076,1.52718
2022-11-03,6086,1.58180
2022-11-03,6096,1.45523
2022-11-03,6106,1.57612
2022-11-03,6116,1.41739
2022-11-03,6126,1.28082
2022-11-03,6136,1.62143
2022-11-03,6146,1.39760
2022-11-03,6156,1.26714
2022-11-03,6166,1.23422
2022-11-03,6176,1.32786
2022-11-03,6186,1.55789
2022-11-03,6196,1.34040
2022-11-03,6206,1.42642
2022-11-03,6216,1.41537
2022-11-03,6226,1.43236
2022-11-03,6236,1.71576
2022-11-03,6246,1.29211
2022-11-03,6256,1.60858
2022-11-03,6266,1.46917
2022-11-03,6276,1.49504
2022-11-03,6286,1.32809
2022-11-03,6296,1.45189
2022-11-03,6306,1.28470
2022-11-03,6316,1.49217
2022-11-03,6326,1.43946
2022-11-03,6336,1.28011
2022-11-03,6346,1.76200
2022-11-03,6356,1.33682
2022-11-03,6366,1.62769
2022-11-03,6376,1.63873
2022-11-03,6386,1.57781
2022-11-03,6396,1.47703
2022-11-03,6406,1.48192
2022-11-03,6416,1.37294
2022-11-03,6426,1.25453
2022-11-03,6435,1.43507
2022-11-03,6445,1.79125
2022-11-03,6455,1.69821
2022-11-03,6465,1.59840
2022-11-03,6475,1.32546
2022-11-03,6485,1.34230
2022-11-03,6495,1.35755
2022-11-03,6505,1.24325
2022-11-03,6515,1.24578
2022-11-03,6525,1.36578
2022-11-03,6535,1.20463
2022-11-03,6545,1.57240
2022-11-03,6555,1.39492
2022-11-03,6565,1.40209
2022-11-03,6575,1.31784
2022-11-03,6585,1.49871
2022-11-03,6595,1.27413
2022-11-03,6605,1.53349
2022-11-03,6615,1.46593
2022-11-03,6625,1.38281
2022-11-03,6635,1.50728
2022-11-03,6645,1.51165
2022-11-03,6655,1.33130
2022-11-03,6665,1.45159
2022-11-03,6675,1.51688
2022-11-03,6685,1.61251
2022-11-03,6695,1.41603
2022-11-03,6705,1.32294
2022-11-03,6715,1.22226
2022-11-03,6725,1.15917
2022-11-03,6735,1.23253
2022-11-03,6745,1.35577
2022-11-03,6755,1.59718
2022-11-03,6765,1.47715
2022-11-03,6775,1.42254
2022-11-03,6785,1.50316
2022-11-03,6795,1.58425
2022-11-03,6805,1.30629
2022-11-03,6815,1.60030
2022-11-03,6825,1.42878
2022-11-03,6835,1.61940
2022-11-03,6845,1.43547
2022-11-03,6855,1.23902
2022-11-03,6864,1.36405
2022-11-03,6874,1.82053
2022-11-03,6884,1.88823
2022-11-03,6894,1.41739
2022-11-03,6904,1.54378
2022-11-03,6914,1.48616
2022-11-03,6924,1.62494
2022-11-03,6934,1.49330
2022-11-03,6944,1.44943
2022-11-03,6954,1.51353
2022-11-03,6964,1.51681
2022-11-03,6974,1.13694
2022-11-03,6984,1.25082
2022-11-03,6994,1.29530
2022-11-03,7004,1.38252
2022-11-03,7014,1.10293
2022-11-03,7024,1.35998
2022-11-03,7034,1.44113
2022-11-03,7044,1.56136
2022-11-03,7054,1.25541
2022-11-03,7064,1.46384
2022-11-03,7074,1.46114
2022-11-03,7084,1.55798
2022-11-03,7094,1.46729
2022-11-03,7104,1.43501
2022-11-03,7114,1.49804
2022-11-03,7124,1.47288
2022-11-03,7134,1.69992
2022-11-03,7144,1.27942
2022-11-03,7154,1.37397
2022-11-03,7164,1.34029
2022-11-03,7174,1.62500
2022-11-03,7184,1.44069
2022-11-03,7194,1.64412
2022-11-03,7204,1.36383
2022-11-03,7214,1.41661
2022-11-03,7224,1.20416
2022-11-03,7234,1.45427
2022-11-03,7244,1.35710
2022-11-03,7254,1.42211
2022-11-03,7264,1.15386
2022-11-03,7274,1.18104
2022-11-03,7284,1.50014
2022-11-03,7293,1.46815
2022-11-03,7303,1.73552
2022-11-03,7313,1.63886
2022-11-03,7323,1.62122
2022-11-03,7333,1.35439
2022-11-03,7343,1.10553
2022-11-03,7353,1.52358
2022-11-03,7363,1.25752
2022-11-03,7373,1.27560
2022-11-03,7383,1.45630
2022-11-03,7393,1.70986
2022-11-03,7403,1.50281
2022-11-03,7413,1.33081
2022-11-03,7423,1.47425
2022-11-03,7433,1.24780
2022-11-03,7443,1.33229
2022-11-03,7453,1.10918
2022-11-03,7463,1.34978
2022-11-03,7473,1.45551
2022-11-03,7483,1.55284
2022-11-03,7493,1.44995
2022-11-03,7503,1.16242
2022-11-03,7513,1.48579
2022-11-03,7523,1.39156
2022-11-03,7533,1.34068
2022-11-03,7543,1.32745
2022-11-03,7553,1.31843
2022-11-03,7563,1.36183
2022-11-03,7573,1.23582
2022-11-03,7583,1.07068
2022-11-03,7593,1.39515
2022-11-03,7603,1.08104
2022-11-03,7613,1.36805
2022-11-03,7623,1.19247
2022-11-03,7633,1.33486
2022-11-03,7643,1.27186
2022-11-03,7653,1.43570
2022-11-03,7663,1.34565
2022-11-03,7673,1.30772
2022-11-03,7683,1.44020
2022-11-03,7693,1.33382
2022-11-03,7703,1.62289
2022-11-03,7713,1.40170
2022-11-03,7722,1.39389
2022-11-03,7732,2.25335
2022-11-03,7742,1.74902
2022-11-03,7752,1.60165
2022-11-03,7762,1.22105
2022-11-03,7772,1.50295
2022-11-03,7782,1.28987
2022-11-03,7792,1.35342
2022-11-03,7802,1.28339
2022-11-03,7812,1.54538
2022-11-03,7822,1.35352
2022-11-03,7832,1.36227
2022-11-03,7842,1.29771
2022-11-03,7852,1.44917
2022-11-03,7862,1.58997
2022-11-03,7872,1.47943
2022-11-03,7882,1.20779
2022-11-03,7892,1.53341
2022-11-03,7902,1.49184
2022-11-03,7912,1.41301
2022-11-03,7922,1.54435
2022-11-03,7932,1.29509
2022-11-03,7942,1.31188
2022-11-03,7952,1.35207
2022-11-03,7962,1.07024
2022-11-03,7972,1.46886
2022-11-03,7982,1.45354
2022-11-03,7992,1.40669
2022-11-03,8002,1.51563
2022-11-03,8012,1.41497
2022-11-03,8022,1.11554
2022-11-03,8032,1.16846
2022-11-03,8042,1.44613
2022-11-03,8052,1.40171
2022-11-03,8062,1.25365
2022-11-03,8072,1.48014
2022-11-03,8082,1.28695
2022-11-03,8092,1.46727
2022-11-03,8102,1.08453
2022-11-03,8112,1.53126
2022-11-03,8122,1.51286
2022-11-03,8132,1.64940
2022-11-03,8142,1.39355
2022-11-03,8151,1.34796
2022-11-03,8161,1.49694
2022-11-03,8171,1.64095
2022-11-03,8181,1.30552
2022-11-03,8191,1.74185
2022-11-03,8201,1.33435
2022-11-03,8211,1.57979
2022-11-03,8221,1.39942
2022-11-03,8231,1.28253
2022-11-03,8241,1.93934
2022-11-03,8251,1.13771
2022-11-03,8261,1.36513
2022-11-03,8271,1.39584
2022-11-03,8281,1.47060
2022-11-03,8291,1.20789
2022-11-03,8301,1.37556
2022-11-03,8311,1.20967
2022-11-03,8321,1.37233
2022-11-03,8331,1.16135
2022-11-03,8341,1.48269
2022-11-03,8351,1.31844
2022-11-03,8361,1.38046
2022-11-03,8371,1.27973
2022-11-03,8381,1.24841
2022-11-03,8391,1.44290
2022-11-03,8401,1.20152
2022-11-03,8411,1.49710
2022-11-03,8421,1.36976
2022-11-03,8431,1.57757
2022-11-03,8441,1.34692
2022-11-03,8451,1.19558
2022-11-03,8461,1.48820
2022-11-03,8471,1.33765
2022-11-03,8481,1.34792
2022-11-03,8491,1.35281
2022-11-03,8501,1.22092
2022-11-03,8511,1.37930
2022-11-03,8521,1.02818
2022-11-03,8531,1.46650
2022-11-03,8541,1.33852
2022-11-03,8551,1.39550
2022-11-03,8561,1.41001
2022-11-03,8571,1.42933
