2022-10-25,0,2.08800,2.07581
2022-10-25,0,2.08128,2.12769
2022-10-25,0,2.08901,2.00052
2022-10-25,0,2.08143,1.94258
2022-10-25,0,2.07887,2.08671
2022-10-25,0,2.09716,1.95229
2022-10-25,0,2.08450,1.92778
