time,step,train_loss,train_acc,val_loss,val_acc
2022-08-15,1,13.21821,0.00000,11.14860,0.00000
2022-08-15,2,10.84662,0.00000,10.87549,0.00000
2022-08-15,3,10.70306,0.00000,10.67580,0.00000
2022-08-15,4,10.53976,0.00000,10.61476,0.00000
2022-08-15,5,10.50541,0.00000,10.64098,0.00000
